gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureCategory_Loyal,TenureCategory_New
1,0,1,1,1.4508197855632678,1,0,-1.5053176599945715,-0.39929552313515976,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1.125056875803025,1,1,1.7182814707661402,2.1047807641400698,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0
1,0,0,0,-0.4223169455581282,1,1,1.2197867598237622,0.015695963119902963,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.5851984004382496,1,0,-1.5053176599945715,-0.8610839216700488,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,0,0,0,-1.2774445836787656,1,1,-1.5053176599945715,-0.9988257766823675,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0,0,0,-1.2774445836787656,1,0,-1.5385506407240634,-0.9992672569868941,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
0,0,1,1,0.7992939660427822,1,0,1.2197867598237622,1.3330731918274639,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1,0,1,1,-0.21871512695797646,1,1,0.35572926085697343,-0.15559839503644207,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.35136996512244845,1,0,-1.4720846792650797,-0.6531466982379908,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,0,0,0,-0.1779947632379461,1,0,-0.3421633344623559,-0.32468535167015383,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,1,1,-1.0331224013585834,1,1,0.15633137648002218,-0.7838248683778828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-0.0965540357978854,1,1,1.1865537790942702,0.28897227162190703,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,0,1,-1.2774445836787656,0,0,-1.3391527563471122,-0.9966183751597342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,0,0,-1.2367242199587352,1,0,-0.5083282381098153,-0.9643903129292878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,-1.0738427650786138,1,0,0.455428203045449,-0.793978915381996,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,-1.1960038562387048,1,0,-1.5053176599945715,-0.9802836038922477,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
0,0,1,0,1.6137012404433893,1,1,1.286252721282746,2.328611278535088,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,0.3106496014024181,1,1,0.2227973379390059,0.24968052451903408,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,1,1,-0.4223169455581282,1,0,-0.30893035373286404,-0.4747886552092191,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,-0.5444780367182193,1,1,1.0536218561763027,-0.23771373167840132,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0,0,1,0.35136996512244845,1,1,0.7877580103403677,0.6019818075313107,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,1.3286586944031769,1,0,0.2560303186684978,1.0469939544941866,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
0,0,0,0,-1.1960038562387048,1,1,-0.04306650789692907,-0.9387844552667414,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1,1,1,0,-1.1960038562387048,1,1,1.3527186827417297,-0.8597594807564688,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
1,1,1,0,-0.7073594915983407,1,1,0.6880590681518921,-0.413422892880013,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1.6137012404433893,1,0,1.4856506056596972,2.474741259333413,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
0,0,1,1,1.2064976032430856,1,0,-1.4720846792650797,-0.43505542780181944,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0,1,1,1.002895784642934,1,0,-0.17599843081489655,0.5419404861156847,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1,0,1,1,0.7178532386027215,1,1,1.286252721282746,1.3043769720332308,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
0,0,0,0,1.6137012404433893,1,1,0.8874569525288434,1.9493796969466848,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,1,-0.748079855318371,1,0,-1.5053176599945715,-0.8888971808552285,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,0,0,0,-1.2774445836787656,1,1,0.18956435720951403,-0.9763102811515076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,1.6137012404433893,1,0,0.8209909910698596,1.904348705884965,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,1,1,0,-0.0965540357978854,1,1,1.3527186827417297,0.39713494623093937,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,1,1,0,1.6137012404433893,1,1,1.5853495478481727,2.5449366277531524,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
1,1,1,0,1.6137012404433893,1,0,0.4221952223159572,1.3750138207574967,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
1,0,0,0,1.5729808767233588,1,0,0.5218941645044328,1.5127556757698155,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-1.2774445836787656,1,0,-1.4720846792650797,-0.9983842963778408,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0,0,1,-1.2774445836787656,1,0,0.455428203045449,-0.9727784387152943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,1,0,1.6137012404433893,1,1,1.518883586389189,2.4725338578107796,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,1,1,1.247217966963116,1,0,-0.04306650789692907,0.7648880399016492,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
0,0,0,0,-0.2594354906780068,1,1,0.32249628012748155,-0.19753902396647502,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0.9214550572028734,1,0,-1.5053176599945715,-0.5542551100240183,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0
0,1,0,0,-0.21871512695797646,1,1,1.518883586389189,0.2540953275643007,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1,0,0,1,0.22920887396235737,1,1,0.5551271452339247,0.37947573404987284,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0.9621754209229036,1,1,1.1200878176352864,1.4955379438932757,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,1,0.3106496014024181,1,0,-1.4720846792650797,-0.6641837058511573,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,0,0,1,-0.9924020376385531,0,1,-0.8738910261342259,-0.8615254019745754,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0,0,0,-0.1779947632379461,1,1,0.5218941645044328,-0.0165320991105434,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,1.3286586944031769,1,1,-1.3059197756176202,-0.24566037715988123,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,0,1,1,1.6137012404433893,1,1,-1.372385737076604,-0.2906913682216008,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,-0.015113308357824713,1,1,1.4524176249302052,0.5079465026671316,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1,0,1,1,1.6137012404433893,1,1,-1.3059197756176202,-0.21696415736564817,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,0,1,1,-0.38159658183809786,1,1,-0.5415612188393072,-0.5361544175384252,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,1,1,-0.13727439951791576,1,0,-1.4720846792650797,-0.7688145380239763,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.22920887396235737,1,0,-1.4720846792650797,-0.6791940362050638,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,0,0,0,0.9214550572028734,1,1,0.28926329939798967,0.8222804794901153,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,1,1,-0.13727439951791576,1,1,-1.4720846792650797,-0.7184857833079368,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,0,1,1,1.5322605130033284,1,1,1.518883586389189,2.387328159037134,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1,1,0,-1.2774445836787656,1,1,0.3889622415864653,-0.9736613993243477,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,1,-1.1145631287986442,1,0,-1.4720846792650797,-0.970571037192661,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,0,-0.9109613101984924,1,0,1.1200878176352864,-0.5622017555054982,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,0,1,1,0.5142514200025698,1,0,0.5551271452339247,0.5560678558605379,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,1,0,1.6137012404433893,1,0,0.721292048881384,1.6831670733171071,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1,1,0,1.5729808767233588,1,1,1.1533207983647784,2.1771835340824426,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,0,1,0,-0.015113308357824713,1,0,-1.5053176599945715,-0.7454160818840632,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-0.38159658183809786,1,1,0.4886611837749409,-0.2672929120816877,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.10704778280226633,1,0,-0.10953246935591282,-0.11498220701998914,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,0.758573602322752,1,0,-1.4720846792650797,-0.5471914251515917,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
0,0,1,0,-0.38159658183809786,1,1,0.1230983957505303,-0.2615536681228411,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,-1.1145631287986442,1,0,1.0536218561763027,-0.7864737502050427,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,0,1,-1.2367242199587352,1,0,-0.1427654500854047,-0.9480555416618013,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.0738427650786138,0,0,-0.6412601610277828,-0.8756527717194286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,-1.2774445836787656,1,1,0.15633137648002218,-0.9767517614560343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,1.6137012404433893,1,1,0.6548260874224002,1.6646249005269873,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,0.758573602322752,0,1,-0.27569737300337216,0.27219602004989385,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0
1,0,0,0,-1.1552834925186746,0,1,-1.1729878526996527,-0.9551192265342279,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,0,-0.0965540357978854,1,1,0.8542239717993515,0.15255485752316833,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,-1.5053176599945715,-0.9988257766823675,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0,1,0,1.0843365120829946,1,1,1.4856506056596972,1.887572454312952,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
0,1,1,0,1.0843365120829946,1,1,0.987155894717319,1.4134226072513163,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,1.4508197855632678,1,1,1.253019740553254,2.1489287945927362,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-0.9109613101984924,1,1,-1.3391527563471122,-0.8955193854231284,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1,0,1,1,0.758573602322752,0,0,-0.17599843081489655,0.32340773537498674,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
0,0,0,1,-1.1552834925186746,1,0,-1.4720846792650797,-0.9657147538428678,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,0,1,0,1.6137012404433893,1,1,1.1200878176352864,2.0897704337861636,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,-0.4223169455581282,1,1,-0.44186227665083155,-0.46331016729152585,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,-0.5851984004382496,1,1,1.286252721282746,-0.20990047249322158,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1,-0.7888002190384014,1,1,-0.27569737300337216,-0.6699229498100039,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1.369379058123207,1,1,1.6518155093071565,2.2522351858519754,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
0,1,0,0,0.9621754209229036,1,1,1.1533207983647784,1.511872715160762,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,-1.1960038562387048,1,0,0.8209909910698596,-0.8977267869457617,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,0,0,1.2879383306831464,1,1,1.3194857020122377,1.9471722954240513,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,0.7992939660427822,1,1,0.8209909910698596,1.04655247418966,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
0,1,1,0,-0.7888002190384014,0,0,-0.6412601610277828,-0.7741123016782963,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,1,0,0,1.5322605130033284,0,1,-0.6744931417572747,0.3220832944614067,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
0,1,0,0,-0.8702409464784621,1,1,0.6548260874224002,-0.6072327465672178,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,1,1,-0.21871512695797646,1,0,0.05663243429154655,-0.17987981178540852,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,1.1657772395230555,1,1,1.286252721282746,1.828414093506379,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
1,0,0,0,-0.3408762181180675,1,0,-1.3391527563471122,-0.7458575621885898,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0.7178532386027215,1,1,0.8209909910698596,0.8929173282143813,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-1.2774445836787656,1,0,-1.5053176599945715,-0.9988257766823675,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,1.6137012404433893,1,1,0.8542239717993515,1.8363607389878591,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,1,1,1.5322605130033284,1,1,1.4524176249302052,2.4937249124280596,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
0,0,1,0,0.35136996512244845,1,1,0.721292048881384,0.466888834346152,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,-0.9109613101984924,1,0,-1.4720846792650797,-0.9259815264354682,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
0,1,0,0,1.3286586944031769,1,1,1.020388875446811,1.7401180326010466,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,0.06632741908223598,1,1,1.286252721282746,0.5247227542391448,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1,0,1,0,1.4915401492832983,1,1,1.5853495478481727,2.4389813546667534,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,0.10704778280226633,1,0,-1.5053176599945715,-0.6849332801639104,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.35136996512244845,1,1,-1.3059197756176202,-0.5674995191598182,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,-1.2774445836787656,1,1,0.5218941645044328,-0.971895478106241,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0,1,1,0.06632741908223598,1,1,0.8209909910698596,0.3574017188235397,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,0,0.15633137648002218,-0.9767517614560343,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,0.6364125111626608,1,0,0.15633137648002218,0.32738105811572665,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1,0,0,0,1.369379058123207,1,1,1.3194857020122377,2.021340986584531,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0
1,0,1,1,-0.2594354906780068,1,1,0.6215931066929083,-0.09334967209818268,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0.06632741908223598,1,1,1.3527186827417297,0.6209654606259573,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,1,1,-0.62591876415828,1,1,-0.30893035373286404,-0.6010520223038446,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,-1.2774445836787656,1,1,-1.4720846792650797,-0.9983842963778408,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1.3286586944031769,1,0,-1.3059197756176202,-0.2770054787812743,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
0,1,0,0,-0.9109613101984924,1,1,0.6548260874224002,-0.625333439052811,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,0,-0.5851984004382496,1,1,0.8542239717993515,-0.29554765157139407,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0,1,1,-0.21871512695797646,0,1,-0.6412601610277828,-0.45712944302815256,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
0,1,1,0,1.125056875803025,0,1,-0.5083282381098153,0.2761693427906338,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,-0.5851984004382496,1,0,0.32249628012748155,-0.39488072008989317,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,-1.2774445836787656,1,0,-1.5053176599945715,-0.9988257766823675,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1,0,1,1,0.7178532386027215,1,1,0.18956435720951403,0.5317864391115714,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0
1,1,0,0,-0.7888002190384014,1,1,1.3859516634712215,-0.4050347670940064,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,0.3920903288424788,1,0,-1.4720846792650797,-0.6416682103202975,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
0,0,0,0,-0.9924020376385531,1,0,-0.009833527167437194,-0.7847078289869361,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,1.5729808767233588,1,1,1.1200878176352864,2.0663719776462504,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
1,0,0,0,-0.8295205827584317,1,1,1.1533207983647784,-0.5074581977441921,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0,-1.0331224013585834,1,1,0.18956435720951403,-0.8010426002544226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,0,0,-0.6666391278783103,1,1,0.2227973379390059,-0.4721397733820591,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,1.6137012404433893,1,1,1.4856506056596972,2.45928944867498,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,1.4100994218432374,1,1,0.7877580103403677,1.5988443351525146,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
1,1,1,0,-0.6666391278783103,1,1,0.2227973379390059,-0.4920063870857589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1.5729808767233588,1,1,0.2560303186684978,1.2615533824941445,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0
0,0,0,0,-0.3408762181180675,1,1,0.7877580103403677,-0.09246671148912934,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2774445836787656,0,1,-1.3391527563471122,-0.9966183751597342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,1,-0.30015585439803716,1,0,-1.4720846792650797,-0.7992766790363159,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,0,1,0,-0.6666391278783103,0,1,-0.5083282381098153,-0.6496148558017774,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,0,1,-0.7888002190384014,1,0,-0.6744931417572747,-0.7162783817853035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.5444780367182193,1,1,-0.30893035373286404,-0.5454255039334851,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,1,1,-1.1552834925186746,1,1,-0.47509525738032343,-0.907880833949875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,-0.1779947632379461,1,0,-1.5053176599945715,-0.7674900971103963,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-1.2774445836787656,1,0,-1.5053176599945715,-0.9988257766823675,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
0,0,0,0,0.35136996512244845,1,1,-0.27569737300337216,0.0364455374326561,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0,0,-0.8702409464784621,1,0,0.18956435720951403,-0.6412267300157708,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.3106496014024181,1,0,0.18956435720951403,0.2823500670540071,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
1,0,0,0,0.35136996512244845,1,1,0.32249628012748155,0.3565187582144864,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0.5549717837226001,1,0,-1.5053176599945715,-0.6067912662626912,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1,0,1,0,1.6137012404433893,1,1,0.8542239717993515,1.8045741570619394,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,1,0,0.6364125111626608,1,1,1.0868548369057947,1.0642116863707263,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0
1,0,0,0,-0.5444780367182193,1,0,-0.17599843081489655,-0.5021604340898721,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1.4508197855632678,1,0,0.8542239717993515,1.7727875751360196,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
0,1,1,0,0.5956921474426305,1,1,0.08986541502103843,0.4284800478523324,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
